time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
03:30:45 | 4.4.1 | 3/11 | 875/5425 |  19.65% | 6,003,200/30,550,828 | 3h23m | 4.734 | — | — | — | —
03:30:51 | 4.4.1 | 3/11 | 900/5425 |  19.69% | 6,016,000/30,550,828 | 3h23m | 4.765 | — | — | — | —
03:30:58 | 4.4.1 | 3/11 | 925/5425 |  19.73% | 6,028,800/30,550,828 | 3h22m | 4.475 | — | — | — | —
03:31:04 | 4.4.1 | 3/11 | 950/5425 |  19.77% | 6,041,600/30,550,828 | 3h22m | 4.836 | — | — | — | —
03:31:10 | 4.4.1 | 3/11 | 975/5425 |  19.82% | 6,054,400/30,550,828 | 3h22m | 4.919 | — | — | — | —
03:31:16 | 4.4.1 | 3/11 | 1000/5425 |  19.86% | 6,067,200/30,550,828 | 3h22m | 5.415 | — | — | — | —
03:31:22 | 4.4.1 | 3/11 | 1025/5425 |  19.90% | 6,080,000/30,550,828 | 3h22m | 4.800 | — | — | — | —
03:31:28 | 4.4.1 | 3/11 | 1050/5425 |  19.94% | 6,092,800/30,550,828 | 3h22m | 4.696 | — | — | — | —
03:31:34 | 4.4.1 | 3/11 | 1075/5425 |  19.98% | 6,105,600/30,550,828 | 3h22m | 4.734 | — | — | — | —
03:31:41 | 4.4.1 | 3/11 | 1100/5425 |  20.03% | 6,118,400/30,550,828 | 3h22m | 5.018 | — | — | — | —
03:31:47 | 4.4.1 | 3/11 | 1125/5425 |  20.07% | 6,131,200/30,550,828 | 3h21m | 4.874 | — | — | — | —
03:31:52 | 4.4.1 | 3/11 | 1150/5425 |  20.11% | 6,144,000/30,550,828 | 3h21m | 4.842 | — | — | — | —
03:31:58 | 4.4.1 | 3/11 | 1175/5425 |  20.15% | 6,156,800/30,550,828 | 3h21m | 4.601 | — | — | — | —
03:32:04 | 4.4.1 | 3/11 | 1200/5425 |  20.19% | 6,169,600/30,550,828 | 3h21m | 4.657 | — | — | — | —
03:32:11 | 4.4.1 | 3/11 | 1225/5425 |  20.23% | 6,182,400/30,550,828 | 3h21m | 5.192 | — | — | — | —
03:32:17 | 4.4.1 | 3/11 | 1250/5425 |  20.28% | 6,195,200/30,550,828 | 3h21m | 4.857 | — | — | — | —
03:32:24 | 4.4.1 | 3/11 | 1275/5425 |  20.32% | 6,208,000/30,550,828 | 3h21m | 4.594 | — | — | — | —
03:32:30 | 4.4.1 | 3/11 | 1300/5425 |  20.36% | 6,220,800/30,550,828 | 3h21m | 5.068 | — | — | — | —
03:32:35 | 4.4.1 | 3/11 | 1325/5425 |  20.40% | 6,233,600/30,550,828 | 3h20m | 4.776 | — | — | — | —
03:32:41 | 4.4.1 | 3/11 | 1350/5425 |  20.44% | 6,246,400/30,550,828 | 3h20m | 4.606 | — | — | — | —
03:32:47 | 4.4.1 | 3/11 | 1375/5425 |  20.49% | 6,259,200/30,550,828 | 3h20m | 4.644 | — | — | — | —
03:32:54 | 4.4.1 | 3/11 | 1400/5425 |  20.53% | 6,272,000/30,550,828 | 3h20m | 4.881 | — | — | — | —
03:33:00 | 4.4.1 | 3/11 | 1425/5425 |  20.57% | 6,284,800/30,550,828 | 3h20m | 5.465 | — | — | — | —
03:33:06 | 4.4.1 | 3/11 | 1450/5425 |  20.61% | 6,297,600/30,550,828 | 3h20m | 4.621 | — | — | — | —
03:33:12 | 4.4.1 | 3/11 | 1475/5425 |  20.65% | 6,310,400/30,550,828 | 3h20m | 4.232 | — | — | — | —
03:33:18 | 4.4.1 | 3/11 | 1500/5425 |  20.70% | 6,323,200/30,550,828 | 3h20m | 5.273 | — | — | — | —
03:33:24 | 4.4.1 | 3/11 | 1525/5425 |  20.74% | 6,336,000/30,550,828 | 3h19m | 4.741 | — | — | — | —
03:33:30 | 4.4.1 | 3/11 | 1550/5425 |  20.78% | 6,348,800/30,550,828 | 3h19m | 4.753 | — | — | — | —
03:33:36 | 4.4.1 | 3/11 | 1575/5425 |  20.82% | 6,361,600/30,550,828 | 3h19m | 4.489 | — | — | — | —
03:33:43 | 4.4.1 | 3/11 | 1600/5425 |  20.86% | 6,374,400/30,550,828 | 3h19m | 4.328 | — | — | — | —
03:33:49 | 4.4.1 | 3/11 | 1625/5425 |  20.90% | 6,387,200/30,550,828 | 3h19m | 4.692 | — | — | — | —
03:33:55 | 4.4.1 | 3/11 | 1650/5425 |  20.95% | 6,400,000/30,550,828 | 3h19m | 4.795 | — | — | — | —
03:34:01 | 4.4.1 | 3/11 | 1675/5425 |  20.99% | 6,412,800/30,550,828 | 3h19m | 4.470 | — | — | — | —
03:34:07 | 4.4.1 | 3/11 | 1700/5425 |  21.03% | 6,425,600/30,550,828 | 3h19m | 4.993 | — | — | — | —
03:34:14 | 4.4.1 | 3/11 | 1725/5425 |  21.07% | 6,438,400/30,550,828 | 3h19m | 4.962 | — | — | — | —
03:34:20 | 4.4.1 | 3/11 | 1750/5425 |  21.11% | 6,451,200/30,550,828 | 3h18m | 4.812 | — | — | — | —
03:34:26 | 4.4.1 | 3/11 | 1775/5425 |  21.16% | 6,464,000/30,550,828 | 3h18m | 4.418 | — | — | — | —
03:34:32 | 4.4.1 | 3/11 | 1800/5425 |  21.20% | 6,476,800/30,550,828 | 3h18m | 4.501 | — | — | — | —
03:34:38 | 4.4.1 | 3/11 | 1825/5425 |  21.24% | 6,489,600/30,550,828 | 3h18m | 4.482 | — | — | — | —
03:34:44 | 4.4.1 | 3/11 | 1850/5425 |  21.28% | 6,502,400/30,550,828 | 3h18m | 5.032 | — | — | — | —
03:34:50 | 4.4.1 | 3/11 | 1875/5425 |  21.32% | 6,515,200/30,550,828 | 3h18m | 4.868 | — | — | — | —
03:34:57 | 4.4.1 | 3/11 | 1900/5425 |  21.37% | 6,528,000/30,550,828 | 3h18m | 5.003 | — | — | — | —
03:35:04 | 4.4.1 | 3/11 | 1925/5425 |  21.41% | 6,540,800/30,550,828 | 3h18m | 4.635 | — | — | — | —
03:35:09 | 4.4.1 | 3/11 | 1950/5425 |  21.45% | 6,553,600/30,550,828 | 3h18m | 4.722 | — | — | — | —
03:35:15 | 4.4.1 | 3/11 | 1975/5425 |  21.49% | 6,566,400/30,550,828 | 3h17m | 4.649 | — | — | — | —
03:35:21 | 4.4.1 | 3/11 | 2000/5425 |  21.53% | 6,579,200/30,550,828 | 3h17m | 4.858 | — | — | — | —
03:35:27 | 4.4.1 | 3/11 | 2025/5425 |  21.58% | 6,592,000/30,550,828 | 3h17m | 4.460 | — | — | — | —
03:35:34 | 4.4.1 | 3/11 | 2050/5425 |  21.62% | 6,604,800/30,550,828 | 3h17m | 4.663 | — | — | — | —
03:35:41 | 4.4.1 | 3/11 | 2075/5425 |  21.66% | 6,617,600/30,550,828 | 3h17m | 4.283 | — | — | — | —
03:35:47 | 4.4.1 | 3/11 | 2100/5425 |  21.70% | 6,630,400/30,550,828 | 3h17m | 4.664 | — | — | — | —
03:35:53 | 4.4.1 | 3/11 | 2125/5425 |  21.74% | 6,643,200/30,550,828 | 3h17m | 4.875 | — | — | — | —
03:35:59 | 4.4.1 | 3/11 | 2150/5425 |  21.78% | 6,656,000/30,550,828 | 3h17m | 5.230 | — | — | — | —
03:36:06 | 4.4.1 | 3/11 | 2175/5425 |  21.83% | 6,668,800/30,550,828 | 3h17m | 4.529 | — | — | — | —
03:36:12 | 4.4.1 | 3/11 | 2200/5425 |  21.87% | 6,681,600/30,550,828 | 3h16m | 4.286 | — | — | — | —
03:36:18 | 4.4.1 | 3/11 | 2225/5425 |  21.91% | 6,694,400/30,550,828 | 3h16m | 5.203 | — | — | — | —
03:36:25 | 4.4.1 | 3/11 | 2250/5425 |  21.95% | 6,707,200/30,550,828 | 3h16m | 4.754 | — | — | — | —
03:36:31 | 4.4.1 | 3/11 | 2275/5425 |  21.99% | 6,720,000/30,550,828 | 3h16m | 4.513 | — | — | — | —
03:36:37 | 4.4.1 | 3/11 | 2300/5425 |  22.04% | 6,732,800/30,550,828 | 3h16m | 5.037 | — | — | — | —
03:36:44 | 4.4.1 | 3/11 | 2325/5425 |  22.08% | 6,745,600/30,550,828 | 3h16m | 4.627 | — | — | — | —
03:36:50 | 4.4.1 | 3/11 | 2350/5425 |  22.12% | 6,758,400/30,550,828 | 3h16m | 4.619 | — | — | — | —
03:36:56 | 4.4.1 | 3/11 | 2375/5425 |  22.16% | 6,771,200/30,550,828 | 3h16m | 4.910 | — | — | — | —
03:37:02 | 4.4.1 | 3/11 | 2400/5425 |  22.20% | 6,784,000/30,550,828 | 3h16m | 4.606 | — | — | — | —
03:37:09 | 4.4.1 | 3/11 | 2425/5425 |  22.25% | 6,796,800/30,550,828 | 3h15m | 5.054 | — | — | — | —
03:37:15 | 4.4.1 | 3/11 | 2450/5425 |  22.29% | 6,809,600/30,550,828 | 3h15m | 4.807 | — | — | — | —
03:37:21 | 4.4.1 | 3/11 | 2475/5425 |  22.33% | 6,822,400/30,550,828 | 3h15m | 5.227 | — | — | — | —
03:37:27 | 4.4.1 | 3/11 | 2500/5425 |  22.37% | 6,835,200/30,550,828 | 3h15m | 4.924 | — | — | — | —
03:37:33 | 4.4.1 | 3/11 | 2525/5425 |  22.41% | 6,848,000/30,550,828 | 3h15m | 4.446 | — | — | — | —
03:37:39 | 4.4.1 | 3/11 | 2550/5425 |  22.45% | 6,860,800/30,550,828 | 3h15m | 4.700 | — | — | — | —
03:37:45 | 4.4.1 | 3/11 | 2575/5425 |  22.50% | 6,873,600/30,550,828 | 3h15m | 5.101 | — | — | — | —
03:37:51 | 4.4.1 | 3/11 | 2600/5425 |  22.54% | 6,886,400/30,550,828 | 3h15m | 4.600 | — | — | — | —
03:37:57 | 4.4.1 | 3/11 | 2625/5425 |  22.58% | 6,899,200/30,550,828 | 3h15m | 4.743 | — | — | — | —
03:38:03 | 4.4.1 | 3/11 | 2650/5425 |  22.62% | 6,912,000/30,550,828 | 3h14m | 4.686 | — | — | — | —
03:38:09 | 4.4.1 | 3/11 | 2675/5425 |  22.66% | 6,924,800/30,550,828 | 3h14m | 4.653 | — | — | — | —
03:38:16 | 4.4.1 | 3/11 | 2700/5425 |  22.71% | 6,937,600/30,550,828 | 3h14m | 4.653 | — | — | — | —
03:38:22 | 4.4.1 | 3/11 | 2725/5425 |  22.75% | 6,950,400/30,550,828 | 3h14m | 4.661 | — | — | — | —
03:38:28 | 4.4.1 | 3/11 | 2750/5425 |  22.79% | 6,963,200/30,550,828 | 3h14m | 4.829 | — | — | — | —
03:38:35 | 4.4.1 | 3/11 | 2775/5425 |  22.83% | 6,976,000/30,550,828 | 3h14m | 4.727 | — | — | — | —
03:38:41 | 4.4.1 | 3/11 | 2800/5425 |  22.87% | 6,988,800/30,550,828 | 3h14m | 4.842 | — | — | — | —
03:38:47 | 4.4.1 | 3/11 | 2825/5425 |  22.92% | 7,001,600/30,550,828 | 3h14m | 5.127 | — | — | — | —
03:38:53 | 4.4.1 | 3/11 | 2850/5425 |  22.96% | 7,014,400/30,550,828 | 3h14m | 4.593 | — | — | — | —
03:39:00 | 4.4.1 | 3/11 | 2875/5425 |  23.00% | 7,027,200/30,550,828 | 3h13m | 4.825 | — | — | — | —
03:39:06 | 4.4.1 | 3/11 | 2900/5425 |  23.04% | 7,040,000/30,550,828 | 3h13m | 5.065 | — | — | — | —
03:39:12 | 4.4.1 | 3/11 | 2925/5425 |  23.08% | 7,052,800/30,550,828 | 3h13m | 4.603 | — | — | — | —
03:39:19 | 4.4.1 | 3/11 | 2950/5425 |  23.13% | 7,065,600/30,550,828 | 3h13m | 5.031 | — | — | — | —
03:39:25 | 4.4.1 | 3/11 | 2975/5425 |  23.17% | 7,078,400/30,550,828 | 3h13m | 4.638 | — | — | — | —
03:39:32 | 4.4.1 | 3/11 | 3000/5425 |  23.21% | 7,091,200/30,550,828 | 3h13m | 5.155 | — | — | — | —
03:39:38 | 4.4.1 | 3/11 | 3025/5425 |  23.25% | 7,104,000/30,550,828 | 3h13m | 4.888 | — | — | — | —
03:39:44 | 4.4.1 | 3/11 | 3050/5425 |  23.29% | 7,116,800/30,550,828 | 3h13m | 4.656 | — | — | — | —
03:39:50 | 4.4.1 | 3/11 | 3075/5425 |  23.33% | 7,129,600/30,550,828 | 3h13m | 4.748 | — | — | — | —
03:39:57 | 4.4.1 | 3/11 | 3100/5425 |  23.38% | 7,142,400/30,550,828 | 3h12m | 4.824 | — | — | — | —
03:40:04 | 4.4.1 | 3/11 | 3125/5425 |  23.42% | 7,155,200/30,550,828 | 3h12m | 4.438 | — | — | — | —
03:40:10 | 4.4.1 | 3/11 | 3150/5425 |  23.46% | 7,168,000/30,550,828 | 3h12m | 4.515 | — | — | — | —
03:40:16 | 4.4.1 | 3/11 | 3175/5425 |  23.50% | 7,180,800/30,550,828 | 3h12m | 4.865 | — | — | — | —
03:40:23 | 4.4.1 | 3/11 | 3200/5425 |  23.54% | 7,193,600/30,550,828 | 3h12m | 4.858 | — | — | — | —
03:40:29 | 4.4.1 | 3/11 | 3225/5425 |  23.59% | 7,206,400/30,550,828 | 3h12m | 4.699 | — | — | — | —
03:40:36 | 4.4.1 | 3/11 | 3250/5425 |  23.63% | 7,219,200/30,550,828 | 3h12m | 4.791 | — | — | — | —
03:40:43 | 4.4.1 | 3/11 | 3275/5425 |  23.67% | 7,232,000/30,550,828 | 3h12m | 4.984 | — | — | — | —
03:40:49 | 4.4.1 | 3/11 | 3300/5425 |  23.71% | 7,244,800/30,550,828 | 3h12m | 4.896 | — | — | — | —
03:40:55 | 4.4.1 | 3/11 | 3325/5425 |  23.75% | 7,257,600/30,550,828 | 3h12m | 4.713 | — | — | — | —
03:41:02 | 4.4.1 | 3/11 | 3350/5425 |  23.80% | 7,270,400/30,550,828 | 3h11m | 4.847 | — | — | — | —
03:41:08 | 4.4.1 | 3/11 | 3375/5425 |  23.84% | 7,283,200/30,550,828 | 3h11m | 4.926 | — | — | — | —
03:41:14 | 4.4.1 | 3/11 | 3400/5425 |  23.88% | 7,296,000/30,550,828 | 3h11m | 4.747 | — | — | — | —
03:41:20 | 4.4.1 | 3/11 | 3425/5425 |  23.92% | 7,308,800/30,550,828 | 3h11m | 4.843 | — | — | — | —
03:41:26 | 4.4.1 | 3/11 | 3450/5425 |  23.96% | 7,321,600/30,550,828 | 3h11m | 4.834 | — | — | — | —
03:41:33 | 4.4.1 | 3/11 | 3475/5425 |  24.01% | 7,334,400/30,550,828 | 3h11m | 4.290 | — | — | — | —
03:41:39 | 4.4.1 | 3/11 | 3500/5425 |  24.05% | 7,347,200/30,550,828 | 3h11m | 4.881 | — | — | — | —
03:41:45 | 4.4.1 | 3/11 | 3525/5425 |  24.09% | 7,360,000/30,550,828 | 3h11m | 4.947 | — | — | — | —
03:41:52 | 4.4.1 | 3/11 | 3550/5425 |  24.13% | 7,372,800/30,550,828 | 3h11m | 4.914 | — | — | — | —
03:41:59 | 4.4.1 | 3/11 | 3575/5425 |  24.17% | 7,385,600/30,550,828 | 3h11m | 4.967 | — | — | — | —
03:42:05 | 4.4.1 | 3/11 | 3600/5425 |  24.21% | 7,398,400/30,550,828 | 3h10m | 4.885 | — | — | — | —
03:42:11 | 4.4.1 | 3/11 | 3625/5425 |  24.26% | 7,411,200/30,550,828 | 3h10m | 4.131 | — | — | — | —
03:42:17 | 4.4.1 | 3/11 | 3650/5425 |  24.30% | 7,424,000/30,550,828 | 3h10m | 4.647 | — | — | — | —
03:42:24 | 4.4.1 | 3/11 | 3675/5425 |  24.34% | 7,436,800/30,550,828 | 3h10m | 4.553 | — | — | — | —
03:42:31 | 4.4.1 | 3/11 | 3700/5425 |  24.38% | 7,449,600/30,550,828 | 3h10m | 4.565 | — | — | — | —
03:42:37 | 4.4.1 | 3/11 | 3725/5425 |  24.42% | 7,462,400/30,550,828 | 3h10m | 4.733 | — | — | — | —
03:42:43 | 4.4.1 | 3/11 | 3750/5425 |  24.47% | 7,475,200/30,550,828 | 3h10m | 4.788 | — | — | — | —
03:42:50 | 4.4.1 | 3/11 | 3775/5425 |  24.51% | 7,488,000/30,550,828 | 3h10m | 5.024 | — | — | — | —
03:42:57 | 4.4.1 | 3/11 | 3800/5425 |  24.55% | 7,500,800/30,550,828 | 3h10m | 5.092 | — | — | — | —
03:43:03 | 4.4.1 | 3/11 | 3825/5425 |  24.59% | 7,513,600/30,550,828 | 3h10m | 4.800 | — | — | — | —
03:43:09 | 4.4.1 | 3/11 | 3850/5425 |  24.63% | 7,526,400/30,550,828 | 3h09m | 4.746 | — | — | — | —
03:43:15 | 4.4.1 | 3/11 | 3875/5425 |  24.68% | 7,539,200/30,550,828 | 3h09m | 4.610 | — | — | — | —
03:43:21 | 4.4.1 | 3/11 | 3900/5425 |  24.72% | 7,552,000/30,550,828 | 3h09m | 4.829 | — | — | — | —
03:43:28 | 4.4.1 | 3/11 | 3925/5425 |  24.76% | 7,564,800/30,550,828 | 3h09m | 4.577 | — | — | — | —
03:43:34 | 4.4.1 | 3/11 | 3950/5425 |  24.80% | 7,577,600/30,550,828 | 3h09m | 4.712 | — | — | — | —
03:43:40 | 4.4.1 | 3/11 | 3975/5425 |  24.84% | 7,590,400/30,550,828 | 3h09m | 4.828 | — | — | — | —
03:43:46 | 4.4.1 | 3/11 | 4000/5425 |  24.88% | 7,603,200/30,550,828 | 3h09m | 4.452 | — | — | — | —
03:43:53 | 4.4.1 | 3/11 | 4025/5425 |  24.93% | 7,616,000/30,550,828 | 3h09m | 4.683 | — | — | — | —
03:43:59 | 4.4.1 | 3/11 | 4050/5425 |  24.97% | 7,628,800/30,550,828 | 3h09m | 4.432 | — | — | — | —
03:44:05 | 4.4.1 | 3/11 | 4075/5425 |  25.01% | 7,641,600/30,550,828 | 3h08m | 4.556 | — | — | — | —
03:44:11 | 4.4.1 | 3/11 | 4100/5425 |  25.05% | 7,654,400/30,550,828 | 3h08m | 4.849 | — | — | — | —
03:44:17 | 4.4.1 | 3/11 | 4125/5425 |  25.09% | 7,667,200/30,550,828 | 3h08m | 4.964 | — | — | — | —
03:44:23 | 4.4.1 | 3/11 | 4150/5425 |  25.14% | 7,680,000/30,550,828 | 3h08m | 4.481 | — | — | — | —
03:44:29 | 4.4.1 | 3/11 | 4175/5425 |  25.18% | 7,692,800/30,550,828 | 3h08m | 4.578 | — | — | — | —
03:44:35 | 4.4.1 | 3/11 | 4200/5425 |  25.22% | 7,705,600/30,550,828 | 3h08m | 4.725 | — | — | — | —
03:44:42 | 4.4.1 | 3/11 | 4225/5425 |  25.26% | 7,718,400/30,550,828 | 3h08m | 4.606 | — | — | — | —
03:44:48 | 4.4.1 | 3/11 | 4250/5425 |  25.30% | 7,731,200/30,550,828 | 3h08m | 4.626 | — | — | — | —
03:44:55 | 4.4.1 | 3/11 | 4275/5425 |  25.35% | 7,744,000/30,550,828 | 3h08m | 4.631 | — | — | — | —
03:45:01 | 4.4.1 | 3/11 | 4300/5425 |  25.39% | 7,756,800/30,550,828 | 3h07m | 4.451 | — | — | — | —
03:45:07 | 4.4.1 | 3/11 | 4325/5425 |  25.43% | 7,769,600/30,550,828 | 3h07m | 4.926 | — | — | — | —
03:45:13 | 4.4.1 | 3/11 | 4350/5425 |  25.47% | 7,782,400/30,550,828 | 3h07m | 4.253 | — | — | — | —
03:45:20 | 4.4.1 | 3/11 | 4375/5425 |  25.51% | 7,795,200/30,550,828 | 3h07m | 4.513 | — | — | — | —
03:45:26 | 4.4.1 | 3/11 | 4400/5425 |  25.56% | 7,808,000/30,550,828 | 3h07m | 4.845 | — | — | — | —
03:45:32 | 4.4.1 | 3/11 | 4425/5425 |  25.60% | 7,820,800/30,550,828 | 3h07m | 4.744 | — | — | — | —
03:45:38 | 4.4.1 | 3/11 | 4450/5425 |  25.64% | 7,833,600/30,550,828 | 3h07m | 4.665 | — | — | — | —
03:45:44 | 4.4.1 | 3/11 | 4475/5425 |  25.68% | 7,846,400/30,550,828 | 3h07m | 4.201 | — | — | — | —
03:45:51 | 4.4.1 | 3/11 | 4500/5425 |  25.72% | 7,859,200/30,550,828 | 3h07m | 4.981 | — | — | — | —
03:45:57 | 4.4.1 | 3/11 | 4525/5425 |  25.76% | 7,872,000/30,550,828 | 3h06m | 4.956 | — | — | — | —
03:46:03 | 4.4.1 | 3/11 | 4550/5425 |  25.81% | 7,884,800/30,550,828 | 3h06m | 4.955 | — | — | — | —
03:46:09 | 4.4.1 | 3/11 | 4575/5425 |  25.85% | 7,897,600/30,550,828 | 3h06m | 4.592 | — | — | — | —
03:46:15 | 4.4.1 | 3/11 | 4600/5425 |  25.89% | 7,910,400/30,550,828 | 3h06m | 4.792 | — | — | — | —
03:46:22 | 4.4.1 | 3/11 | 4625/5425 |  25.93% | 7,923,200/30,550,828 | 3h06m | 5.448 | — | — | — | —
03:46:28 | 4.4.1 | 3/11 | 4650/5425 |  25.97% | 7,936,000/30,550,828 | 3h06m | 4.931 | — | — | — | —
03:46:34 | 4.4.1 | 3/11 | 4675/5425 |  26.02% | 7,948,800/30,550,828 | 3h06m | 4.475 | — | — | — | —
03:46:40 | 4.4.1 | 3/11 | 4700/5425 |  26.06% | 7,961,600/30,550,828 | 3h06m | 4.565 | — | — | — | —
03:46:47 | 4.4.1 | 3/11 | 4725/5425 |  26.10% | 7,974,400/30,550,828 | 3h06m | 4.725 | — | — | — | —
03:46:53 | 4.4.1 | 3/11 | 4750/5425 |  26.14% | 7,987,200/30,550,828 | 3h05m | 4.686 | — | — | — | —
03:46:59 | 4.4.1 | 3/11 | 4775/5425 |  26.18% | 8,000,000/30,550,828 | 3h05m | 4.762 | — | — | — | —
03:47:05 | 4.4.1 | 3/11 | 4800/5425 |  26.23% | 8,012,800/30,550,828 | 3h05m | 4.680 | — | — | — | —
03:47:11 | 4.4.1 | 3/11 | 4825/5425 |  26.27% | 8,025,600/30,550,828 | 3h05m | 4.489 | — | — | — | —
03:47:17 | 4.4.1 | 3/11 | 4850/5425 |  26.31% | 8,038,400/30,550,828 | 3h05m | 4.423 | — | — | — | —
03:47:24 | 4.4.1 | 3/11 | 4875/5425 |  26.35% | 8,051,200/30,550,828 | 3h05m | 5.207 | — | — | — | —
03:47:31 | 4.4.1 | 3/11 | 4900/5425 |  26.39% | 8,064,000/30,550,828 | 3h05m | 4.660 | — | — | — | —
03:47:37 | 4.4.1 | 3/11 | 4925/5425 |  26.43% | 8,076,800/30,550,828 | 3h05m | 4.534 | — | — | — | —
03:47:43 | 4.4.1 | 3/11 | 4950/5425 |  26.48% | 8,089,600/30,550,828 | 3h05m | 4.714 | — | — | — | —
03:47:50 | 4.4.1 | 3/11 | 4975/5425 |  26.52% | 8,102,400/30,550,828 | 3h04m | 4.829 | — | — | — | —
03:47:56 | 4.4.1 | 3/11 | 5000/5425 |  26.56% | 8,115,200/30,550,828 | 3h04m | 4.849 | — | — | — | —
03:48:02 | 4.4.1 | 3/11 | 5025/5425 |  26.60% | 8,128,000/30,550,828 | 3h04m | 4.863 | — | — | — | —
03:48:09 | 4.4.1 | 3/11 | 5050/5425 |  26.64% | 8,140,800/30,550,828 | 3h04m | 4.894 | — | — | — | —
03:48:16 | 4.4.1 | 3/11 | 5075/5425 |  26.69% | 8,153,600/30,550,828 | 3h04m | 4.495 | — | — | — | —
03:48:23 | 4.4.1 | 3/11 | 5100/5425 |  26.73% | 8,166,400/30,550,828 | 3h04m | 4.420 | — | — | — | —
03:48:29 | 4.4.1 | 3/11 | 5125/5425 |  26.77% | 8,179,200/30,550,828 | 3h04m | 4.770 | — | — | — | —
03:48:35 | 4.4.1 | 3/11 | 5150/5425 |  26.81% | 8,192,000/30,550,828 | 3h04m | 4.858 | — | — | — | —
03:48:41 | 4.4.1 | 3/11 | 5175/5425 |  26.85% | 8,204,800/30,550,828 | 3h04m | 4.714 | — | — | — | —
03:48:47 | 4.4.1 | 3/11 | 5200/5425 |  26.90% | 8,217,600/30,550,828 | 3h04m | 4.777 | — | — | — | —
03:48:53 | 4.4.1 | 3/11 | 5225/5425 |  26.94% | 8,230,400/30,550,828 | 3h03m | 5.098 | — | — | — | —
03:49:00 | 4.4.1 | 3/11 | 5250/5425 |  26.98% | 8,243,200/30,550,828 | 3h03m | 5.114 | — | — | — | —
03:49:06 | 4.4.1 | 3/11 | 5275/5425 |  27.02% | 8,256,000/30,550,828 | 3h03m | 4.999 | — | — | — | —
03:49:13 | 4.4.1 | 3/11 | 5300/5425 |  27.06% | 8,268,800/30,550,828 | 3h03m | 4.460 | — | — | — | —
03:49:19 | 4.4.1 | 3/11 | 5325/5425 |  27.11% | 8,281,600/30,550,828 | 3h03m | 4.615 | — | — | — | —
03:49:25 | 4.4.1 | 3/11 | 5350/5425 |  27.15% | 8,294,400/30,550,828 | 3h03m | 4.634 | — | — | — | —
03:49:31 | 4.4.1 | 3/11 | 5375/5425 |  27.19% | 8,307,200/30,550,828 | 3h03m | 4.438 | — | — | — | —
03:49:37 | 4.4.1 | 3/11 | 5400/5425 |  27.23% | 8,320,000/30,550,828 | 3h03m | 4.822 | — | — | — | —
03:49:43 | 4.4.1 | 3/11 | 5425/5425 |  27.27% | 8,332,800/30,550,828 | 3h03m | 4.865 | — | — | — | —
03:50:06 | validation | 3/11 | epoch-end |  27.27% | 8,332,044/30,550,828 | 3h04m | 4.761 |  55.60% |  44.90% |   8.15% | 1.514
03:50:06 | 4.4.1 | 4/11 | 1/5425 |  27.27% | 8,333,312/30,550,828 | 3h04m | 4.777 | — | — | — | —
03:50:12 | 4.4.1 | 4/11 | 25/5425 |  27.31% | 8,345,600/30,550,828 | 3h03m | 4.550 | — | — | — | —
03:50:18 | 4.4.1 | 4/11 | 50/5425 |  27.36% | 8,358,400/30,550,828 | 3h03m | 4.719 | — | — | — | —
03:50:24 | 4.4.1 | 4/11 | 75/5425 |  27.40% | 8,371,200/30,550,828 | 3h03m | 4.452 | — | — | — | —
03:50:31 | 4.4.1 | 4/11 | 100/5425 |  27.44% | 8,384,000/30,550,828 | 3h03m | 4.393 | — | — | — | —
03:50:37 | 4.4.1 | 4/11 | 125/5425 |  27.48% | 8,396,800/30,550,828 | 3h03m | 4.637 | — | — | — | —
03:50:43 | 4.4.1 | 4/11 | 150/5425 |  27.52% | 8,409,600/30,550,828 | 3h03m | 5.000 | — | — | — | —
03:50:50 | 4.4.1 | 4/11 | 175/5425 |  27.57% | 8,422,400/30,550,828 | 3h03m | 4.519 | — | — | — | —
03:50:57 | 4.4.1 | 4/11 | 200/5425 |  27.61% | 8,435,200/30,550,828 | 3h03m | 4.957 | — | — | — | —
03:51:03 | 4.4.1 | 4/11 | 225/5425 |  27.65% | 8,448,000/30,550,828 | 3h03m | 5.284 | — | — | — | —
03:51:08 | 4.4.1 | 4/11 | 250/5425 |  27.69% | 8,460,800/30,550,828 | 3h02m | 4.406 | — | — | — | —
03:51:14 | 4.4.1 | 4/11 | 275/5425 |  27.73% | 8,473,600/30,550,828 | 3h02m | 5.063 | — | — | — | —
03:51:20 | 4.4.1 | 4/11 | 300/5425 |  27.78% | 8,486,400/30,550,828 | 3h02m | 4.646 | — | — | — | —
03:51:26 | 4.4.1 | 4/11 | 325/5425 |  27.82% | 8,499,200/30,550,828 | 3h02m | 5.098 | — | — | — | —
03:51:32 | 4.4.1 | 4/11 | 350/5425 |  27.86% | 8,512,000/30,550,828 | 3h02m | 4.736 | — | — | — | —
03:51:39 | 4.4.1 | 4/11 | 375/5425 |  27.90% | 8,524,800/30,550,828 | 3h02m | 5.131 | — | — | — | —
03:51:45 | 4.4.1 | 4/11 | 400/5425 |  27.94% | 8,537,600/30,550,828 | 3h02m | 4.851 | — | — | — | —
03:51:51 | 4.4.1 | 4/11 | 425/5425 |  27.98% | 8,550,400/30,550,828 | 3h02m | 4.730 | — | — | — | —
